date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2010-01-29,-13.9,-17.53,-16.95,-20,,-32,83,53.3,63.5,44,-16.2,-24.8,-21.6,-26.9,48,34.79,35,22,59,27,102.6,102.22,102.1,101.6,102.16,101.76,101.63,101.1,48300,26204.2,24650,1000,,,,,35,0,0,0,0.2,0,0.2,4,,,0,,,,,15,15,18,22,,,,,,,,,,,,,
2010-01-28,-3.2,-5.96,-8.65,-14.1,,-26,89,82.8,77.5,66,-5.3,-8.4,-10.6,-15.8,54,22.79,29,4,67,25,101.5,101.11,101.05,100.6,101.08,100.66,100.62,100.17,25000,6004.2,12600,200,,,,,26.6,0,0,0,6,0,9.2,3,,,0,,,,,2,3,18,18,,,,,,,,,,,,,
2010-01-27,0.8,-1.64,-1.7,-4.2,,-11,86,70.8,70,54,-2.4,-6.4,-5.9,-9.4,33,22.33,19.5,6,41,26,101.6,101.22,101.05,100.5,101.12,100.77,100.57,100.02,25000,20258.3,14100,3200,,,,,19.7,0,0,0,1.4,0,2.2,2,,,0,,,,,,,5,5,,,,,,,,,,,,,
2010-01-26,2.2,1.08,1.3,0.4,,,90,81.6,80.5,71,-0.7,-1.7,-1.9,-3.2,39,29.38,30.5,22,44,24,100.4,99.74,99.85,99.3,99.97,99.3,99.44,98.91,25000,13170.8,13700,2400,,,,,16.7,0,0,0,1.8,0.8,1.6,2,,,0,,,,,0,1,3,3,,,,,,,,,,,,,
2010-01-25,8.4,5.17,5.25,2.1,,,97,89.3,87,77,6.7,3.5,2.7,-1.3,63,24.62,37,11,54,23,100.7,99.4,99.6,98.5,100.2,98.95,99.14,98.08,25000,21816.7,14500,4000,,,,,12.8,0,0.2,0,28.4,28.4,0,6,,,0,,,,,9,10,1,2,,,,,,,,,,,,,
2010-01-24,2.9,-3.19,-2.7,-8.3,,-16,90,64.2,68.5,47,1.3,-9.1,-6.8,-14.8,33,17.17,21,9,43,13,102.3,101.68,101.55,100.8,101.85,101.23,101.08,100.3,48300,27450,33800,19300,,,,,20.7,0,0,0,2.6,2.6,0,8,,,0,,,,,1,1,,,,,,,,,,,,,,,
2010-01-23,-2.6,-8.62,-8.85,-15.1,,-19,88,63.8,60.5,33,-12.4,-14.5,-14.9,-17.4,13,5.12,6.5,0,,,102.8,102.66,102.6,102.4,102.39,102.2,102.17,101.94,48300,32766.7,36650,25000,,,,,26.9,0,0,0,0,0,0,9,,,0,,,,,2,4,12,12,,,,,,,,,,,,,
2010-01-22,-1.8,-6.45,-7.8,-13.8,,-16,90,72.5,69.5,49,-7.5,-10.8,-11.4,-15.4,20,9,10,0,,,102.6,102.2,102.3,102,102.11,101.73,101.81,101.52,48300,25270.8,33800,19300,,,,,25.8,0,0,0,0,0,0,9,,,0,,,,,2,4,16,16,,,,,,,,,,,,,
2010-01-21,-4,-5.59,-6.45,-8.9,,-14,89,82.6,83.5,78,-7.3,-8.1,-8.7,-10,30,15.71,18,6,35,27,102.4,102.26,102.2,102,101.96,101.8,101.76,101.55,25000,24587.5,24550,24100,,,,,24.4,0,0,0,0,0,0,9,,,0,,,,,3,3,9,12,,,,,,,,,,,,,
2010-01-20,0.6,-1.36,-2.8,-6.2,,-8,94,84.8,83.5,73,-2.1,-3.6,-4.5,-6.9,19,10.88,12.5,6,,,102,101.59,101.6,101.2,101.59,101.14,101.19,100.8,25000,14783.3,13700,2400,,,,,20.8,0,0,0,0.2,0,0.2,9,,,0,,,,,0,0,9,10,,,,,,,,,,,,,
2010-01-19,1,-0.44,-1.2,-3.4,,-6,94,91.4,89.5,85,-0.3,-1.7,-1.8,-3.2,11,6.29,5.5,0,,,101.3,101.27,101.25,101.2,100.86,100.81,100.81,100.75,8000,4433.3,5000,2000,,,,,19.2,0,0,0,1,0,1,9,,,0,,,,,,,6,6,,,,,,,,,,,,,
2010-01-18,-2,-4.51,-4.95,-7.9,,-14,96,90.2,87,78,-3.2,-5.9,-6.8,-10.4,20,10.88,10,0,,,101.3,101.1,101.15,101,100.88,100.64,100.69,100.5,25000,8491.7,13500,2000,,,,,22.9,0,0,0,0.4,0.2,0.2,9,,,0,,,,,3,3,,,,,,,,,,,,,,,
2010-01-17,0.8,-6.14,-3.55,-7.9,,-16,83,67.8,71,59,-1.8,-11.2,-7.8,-13.8,30,22.29,17,4,35,4,102.2,101.71,101.65,101.1,101.74,101.27,101.19,100.64,25000,24700,24550,24100,,,,,21.6,0,0,0,0,0,0,9,,,0,,,,,1,4,4,4,,,,,,,,,,,,,
2010-01-16,2.2,1.63,1.35,0.5,,,80,76.3,76,72,-1.7,-2.1,-2,-2.4,35,23.92,21,7,44,23,102,101.84,101.85,101.7,101.57,101.38,101.4,101.23,25000,24700,24550,24100,,,,,16.6,0,0,0,0,0,0,10,,,0,,,,,2,2,5,5,,,,,,,,,,,,,
2010-01-15,2.7,1.22,0.85,-1,,,96,84.7,84.5,73,0.6,-1.1,-1.2,-3.1,32,12.71,16,0,39,26,101.9,101.6,101.6,101.3,101.47,101.16,101.17,100.87,25000,15116.7,13700,2400,,,,,17.1,0,0,0,0,0,0,15,,,0,,,,,2,2,3,4,,,,,,,,,,,,,
2010-01-14,-0.2,-5.28,-4.34,-8.5,,-14,86,83.4,82.5,79,-2.7,-7.7,-6.6,-10.5,19,8.04,9.5,0,,,102.3,101.98,101.85,101.4,101.82,101.52,101.38,100.94,25000,15925,17350,9700,,,,,22.3,0,0,0,0,0,0,15,,,0,,,,,4,4,,,,,,,,,,,,,,,
2010-01-13,-7.7,-10.92,-11.5,-15.3,,-22,88,76,72.5,57,-9.9,-14.4,-15.5,-21.1,20,9.67,12,4,,,102.3,102.14,102.15,102,101.79,101.68,101.67,101.54,25000,16108.3,13300,1600,,,,,29.5,0,0,0,1.4,0,2.2,14,,,0,,,,,10,10,12,13,,,,,,,,,,,,,
2010-01-12,-6.1,-10.1,-10.25,-14.4,,-21,77,64.2,65.5,54,-11.9,-15.6,-15.2,-18.5,20,14.04,13.5,7,32,29,102.2,102.05,102.05,101.9,101.75,101.59,101.6,101.45,25000,24625,24550,24100,,,,,28.2,0,0,0,0,0,0,14,,,0,,,,,,,17,18,,,,,,,,,,,,,
2010-01-11,-3.9,-5.03,-5.2,-6.5,,-13,86,76.2,74.5,63,-6.5,-8.6,-8.8,-11.2,28,17,18.5,9,35,25,101.9,101.7,101.75,101.6,101.43,101.24,101.27,101.11,25000,24700,24550,24100,,,,,23.2,0,0,0,0,0,0,14,,,0,,,,,4,4,12,13,,,,,,,,,,,,,
2010-01-10,-4.6,-11.56,-11.2,-17.8,,-26,78,68.7,64.5,51,-8.2,-16.2,-15.1,-22,24,15.38,14,4,37,26,102.6,102.17,102.15,101.7,102.09,101.7,101.66,101.24,48300,28733.3,36200,24100,,,,,29.2,0,0,0,0,0,0,19,,,0,,,,,10,10,,,,,,,,,,,,,,,
2010-01-09,-11.6,-14.08,-14.3,-17,,-24,79,57.1,61.5,44,-15.7,-20.9,-19.1,-22.4,26,15.83,17.5,9,35,28,102.6,102.22,102.05,101.5,102.1,101.75,101.59,101.09,48300,34708.3,36650,25000,,,,,32.3,0,0,0,0,0,0,19,,,0,,,,,12,12,19,20,,,,,,,,,,,,,
2010-01-08,-6.3,-7.73,-9.55,-12.8,,-16,80,75,74.5,69,-10.3,-11.4,-12.9,-15.5,19,10.25,9.5,0,,,101.5,101.1,101.2,100.9,101.05,100.64,100.74,100.43,25000,24700,24550,24100,,,,,27.6,0,0,0,0,0,0,19,,,0,,,,,5,5,17,18,,,,,,,,,,,,,
2010-01-07,-5,-6.42,-6.35,-7.7,,-16,86,78.1,78,70,-7.8,-9.6,-9.4,-11,32,21.04,19.5,7,41,27,101.2,101.02,100.95,100.7,100.72,100.57,100.51,100.29,25000,23650,15700,6400,,,,,24.4,0,0,0,0,0,0,19,,,0,,,,,4,4,9,9,,,,,,,,,,,,,
2010-01-06,-4.6,-5.48,-5.44,-6.3,,-14,90,83.5,84,78,-6.6,-7.8,-7.7,-8.7,30,23.83,22.5,15,44,26,100.7,100.54,100.55,100.4,100.27,100.09,100.11,99.96,25000,21112.5,14900,4800,,,,,23.4,0,0,0,0.8,0,1,19,,,0,,,,,3,4,7,7,,,,,,,,,,,,,
2010-01-05,-5,-7.26,-6.85,-8.7,,-17,95,89.1,88.5,82,-6.5,-8.8,-8.6,-10.6,30,23.17,24.5,19,33,25,100.7,100.57,100.55,100.4,100.22,100.12,100.11,99.99,25000,15429.2,14100,3200,,,,,24.9,0,0,0,2,0.2,1.8,19,,,0,,,,,6,6,9,9,,,,,,,,,,,,,
2010-01-04,-5.5,-7.6,-7.15,-8.8,,-17,92,84,84.5,77,-7.5,-9.9,-9.4,-11.3,30,24.71,24.5,19,37,26,100.8,100.6,100.55,100.3,100.3,100.14,100.1,99.89,25000,23387.5,17350,9700,,,,,25.1,0,0,0,0.4,0,0.4,18,,,0,,,,,3,5,,,,,,,,,,,,,,,
2010-01-03,-4.5,-8.29,-8.19,-11.9,,-22,94,89.5,89.5,85,-6.4,-9.7,-9.9,-13.5,33,23.62,23,13,43,27,100.4,100.01,100.05,99.7,99.91,99.55,99.6,99.29,25000,7941.7,13000,1000,,,,,26.2,0,0,0,10.6,0,11.8,15,,,0,,,,,1,6,3,3,,,,,,,,,,,,,
2010-01-02,-4,-7.59,-7.65,-11.3,,-21,93,89.7,89,85,-5,-9,-9.1,-13.1,30,17.25,18.5,7,44,27,100.8,100.68,100.45,100.1,100.36,100.22,100.01,99.65,12900,7170.8,7050,1200,,,,,25.6,0,0,0,5.2,0,6,11,,,0,,,,,,,7,7,,,,,,,,,,,,,
2010-01-01,-3,-4.08,-4.09,-5.2,,-11,95,93,92,89,-4.1,-5,-5.1,-6.1,17,12.75,12,7,,,101.5,101.2,101.15,100.8,101.05,100.75,100.71,100.36,6400,3983.3,4000,1600,,,,,22.1,0,0,0,5.8,0,6.6,4,,,0,,,,,3,3,6,6,,,,,,,,,,,,,
2009-12-31,-3,-6.3,-5.95,-8.9,,-15,91,86.1,85,79,-4.6,-8.3,-7.5,-10.4,17,12.54,10.5,4,,,102.2,101.92,101.9,101.6,101.76,101.46,101.44,101.11,25000,16741.7,14500,4000,,,,,23.9,0,0,0,0.8,0,0.8,8,,,0,,,,,3,6,5,5,,,,,,,,,,,,,
2009-12-30,-5.8,-12.12,-11.95,-18.1,,-28,87,70.3,73,59,-9.4,-16.4,-16.1,-22.9,20,13.38,13,6,32,29,102.9,102.68,102.6,102.3,102.47,102.21,102.14,101.8,48300,31683.3,36200,24100,,,,,29.9,0,0,0,0,0,0,8,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-29,-2.9,-13.83,-10,-17.1,,-28,94,70.9,75,56,-3.8,-18.1,-13,-22.2,39,25.58,26,13,52,29,102.7,101.67,101.25,99.8,102.21,101.2,100.78,99.35,25000,16495.8,13500,2000,,,,,28,0,0,0,3,0,3.6,9,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-28,0.5,-0.88,-1.25,-3,,-8,98,88.3,90,82,-1.2,-2.6,-2.8,-4.3,22,12.5,11,0,32,28,100.6,100.03,100.2,99.8,100.18,99.59,99.75,99.32,25000,18458.3,13300,1600,,,,,19.2,0,0,0,1.2,0,1.2,8,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-27,2.6,0.73,1.05,-0.5,,-4,100,95.7,95,90,1.4,0.1,0,-1.4,26,14.67,16,6,32,4,101.8,101.07,101.25,100.7,101.37,100.63,100.82,100.26,48300,17000,25150,2000,,,,,16.9,0,0,0,14.6,14.6,0,8,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-26,0.7,-1.51,-1.65,-4,,-12,96,87.3,88.5,81,-0.2,-3.4,-3.1,-6,33,24.12,25,17,35,5,103,102.55,102.5,102,102.55,102.09,102.03,101.5,25000,18212.5,14900,4800,,,,,19.6,0,0,0,19.6,14.6,0.4,9,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-25,-0.9,-2.02,-1.85,-2.8,,-9,96,89,89,82,-1.9,-3.6,-3.5,-5,28,15.62,14,0,32,7,103.3,103.18,103.15,103,102.87,102.72,102.69,102.5,25000,24337.5,22150,19300,,,,,19.9,0,0,0,0,0,0,10,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-24,-0.4,-2.6,-2.55,-4.7,,-10,93,86.5,86.5,80,-2.4,-4.6,-4.8,-7.3,17,7.17,8.5,0,,,103.3,103.14,102.95,102.6,102.87,102.68,102.52,102.17,25000,23325,15700,6400,,,,,20.6,0,0,0,0.2,0,0.2,16,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-23,-4.3,-8.84,-8.05,-11.8,,-21,84,78.2,79.5,75,-7.7,-11.9,-11.2,-14.8,28,20.38,20.5,13,35,27,102.5,102.07,102.15,101.8,102.09,101.62,101.73,101.38,25000,11441.7,13700,2400,,,,,26.1,0,0,0,2,0,2,16,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-22,-11.4,-13.1,-13.55,-15.7,,-26,78,65.3,67,56,-14.6,-18.3,-17.7,-20.8,30,23.29,24.5,19,37,28,102.1,101.91,101.8,101.5,101.62,101.45,101.36,101.09,48300,20641.7,25550,2800,,,,,31.6,0,0,0,1.8,0,1.8,16,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-21,-6,-9.31,-8.94,-11.9,,-19,67,58.8,57,47,-14.5,-16,-15.8,-17.1,32,20.71,20.5,9,41,28,101.5,101.3,101.3,101.1,101.09,100.84,100.88,100.67,48300,34708.3,36650,25000,,,,,26.9,0,0,0,0,0,0,16,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-20,-8.8,-11.28,-11.55,-14.3,,-19,71,60.8,62,53,-15.4,-17.4,-17.9,-20.3,19,9.79,11.5,4,,,101.3,101.25,101.2,101.1,100.87,100.79,100.77,100.67,48300,30712.5,36200,24100,,,,,29.6,0,0,0,0,0,0,16,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-19,-6.3,-14.08,-13.95,-21.6,,-27,80,60.5,52.5,25,-15.7,-20.5,-20.4,-25.1,9,3.25,4.5,0,,,102,101.68,101.7,101.4,101.57,101.22,101.24,100.92,25000,24700,24550,24100,,,,,31.9,0,0,0,0,0,0,17,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-18,-11.2,-15.58,-15.55,-19.9,,-29,72,60.2,59,46,-19.8,-21.7,-21.4,-23.1,20,10.21,10,0,,,102.8,102.55,102.45,102.1,102.38,102.09,101.99,101.61,48300,30712.5,36200,24100,,,,,33.5,0,0,0,0,0,0,17,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-17,-15.3,-17.35,-17.55,-19.8,,-30,64,54.6,56.5,49,-21.7,-24.3,-24.1,-26.6,32,21.08,23.5,15,37,27,103,102.88,102.8,102.6,102.55,102.41,102.35,102.14,48300,26641.7,36200,24100,,,,,35.5,0,0,0,0,0,0,18,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-16,-7.9,-11.58,-12.6,-17.3,,-26,81,65,65,49,-13.2,-16.9,-18.9,-24.6,32,17.83,16,0,41,33,102.6,102.26,102.25,101.9,102.1,101.8,101.78,101.47,25000,21045.8,13300,1600,,,,,30.6,0,0,0,0.6,0,0.8,18,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-15,-0.4,-2.57,-4.15,-7.9,,-14,91,82.5,76.5,62,-2.6,-5.2,-7.4,-12.2,32,18.54,19,6,41,30,101.9,101.23,101.4,100.9,101.41,100.78,100.95,100.48,25000,10733.3,13500,2000,,,,,22.1,0,0,0,3,0,3.2,18,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-14,1.1,-1.23,-2.84,-6.8,,-8,94,88.5,87.5,81,-1.6,-2.9,-3.8,-5.9,17,7.38,8.5,0,,,102,101.61,101.6,101.2,101.5,101.16,101.12,100.75,19300,10170.8,10850,2400,,,,,20.8,0,0,0,0.6,0,0.6,17,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-13,-0.9,-3.58,-4.95,-9,,-15,94,78.9,77.5,61,-2.3,-6.9,-7.2,-12,28,11.08,14,0,39,16,102.7,101.71,101.9,101.1,102.2,101.25,101.4,100.61,48300,18683.3,24650,1000,,,,,22.9,0,0,0,7,0,7.2,12,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-12,-2.8,-6.64,-7.19,-11.6,,-18,78,66.1,64.5,51,-7.4,-12,-11.6,-15.7,35,18.83,23,11,44,28,103,102.67,102.55,102.1,102.5,102.22,102.06,101.61,48300,29666.7,36200,24100,,,,,25.2,0,0,0,0,0,0,13,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-11,-5.5,-6.94,-7.5,-9.5,,-18,70,59.2,59,48,-10.6,-13.6,-13.4,-16.2,52,37.88,39,26,65,26,102,100.96,101.05,100.1,101.54,100.51,100.59,99.64,48300,25633.3,36200,24100,,,,,25.5,0,0,0,0,0,0,15,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-10,1.4,-1.81,-2.15,-5.7,,-14,92,75.2,75,58,-0.1,-5.7,-4.8,-9.6,50,30.96,28,6,72,25,100,99.27,99.4,98.8,99.56,98.82,98.96,98.36,25000,17770.8,14100,3200,,,,,20.1,0,0,0,2,0,2,17,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-09,-1.1,-3.7,-3.45,-5.8,,-13,93,81.9,76.5,60,-2.6,-6.4,-7,-11.3,32,23.21,21.5,11,46,7,102.6,100.29,100.65,98.7,102.13,99.84,100.18,98.23,25000,9739.1,12800,600,,,,,21.4,0,0,0,27.4,0,28,17,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-08,-2,-3.92,-4.45,-6.9,,-11,90,69.1,71.5,53,-4.1,-8.9,-7.6,-11.1,22,11.04,11,0,,,102.8,102.57,102.45,102.1,102.35,102.12,101.99,101.62,25000,21295.8,15700,6400,,,,,22.4,0,0,0,1.2,0,1.2,4,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-07,-0.4,-2,-2.15,-3.9,,-6,91,78.6,76,61,-3.3,-5.3,-5.8,-8.3,9,4.29,4.5,0,,,102.5,102.25,102.25,102,102.01,101.78,101.78,101.56,25000,16037.5,13700,2400,,,,,20.1,0,0,0,2.2,0,2.2,1,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-06,1.4,-1.63,-2.2,-5.8,,-9,89,72.1,68,47,-3.4,-6.3,-6.5,-9.7,32,14.92,16,0,46,25,102.2,101.93,101.9,101.6,101.79,101.48,101.49,101.18,48300,23883.3,26150,4000,,,,,20.2,0,0,0,1.2,0,1.2,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-05,2,0.09,-0.8,-3.6,,-5,82,64.3,68,54,-4.2,-6,-5.6,-7,15,5.04,7.5,0,,,102.3,102,101.95,101.6,101.84,101.56,101.49,101.15,25000,24662.5,24550,24100,,,,,18.8,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-04,4.8,3.36,3.05,1.3,,,82,70.2,69.5,57,1.3,-1.6,-2.4,-6,28,21,20.5,13,37,27,102.2,101.66,101.55,100.9,101.73,101.2,101.11,100.49,48300,29704.2,36200,24100,,,,,14.9,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-03,7.2,5.71,5.75,4.3,,,95,90,87,79,5.7,4.2,3.4,1.1,33,21.29,19.5,6,46,26,100.8,99.8,99.9,99,100.4,99.37,99.47,98.54,25000,10025,13700,2400,,,,,12.2,0,0.8,0,29.4,29.4,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-02,8.1,3.33,3.09,-1.9,,-3,90,80.8,79,68,3.6,0.3,0.6,-2.4,19,8.54,11.5,4,,,101.8,101.43,101.3,100.8,101.35,100.99,100.84,100.33,25000,23483.3,18150,11300,,,,,14.9,0,0,0,2.4,2.4,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-12-01,2.6,0.87,0.1,-2.4,,-6,86,78.8,78.5,71,-0.3,-2.4,-3.5,-6.7,22,12.58,11,0,32,23,101.6,101.07,101.2,100.8,101.15,100.62,100.76,100.37,48300,26479.2,26150,4000,,,,,17.9,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-30,1.4,0.11,-0.6,-2.6,,-7,93,82.5,79,65,-0.2,-2.6,-3.5,-6.9,22,12.79,13,4,33,29,100.9,100.5,100.5,100.1,100.42,100.05,100.05,99.68,25000,14687.5,13500,2000,,,,,18.6,0,0,0,5.4,0,4.8,1,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-29,5,3.48,3,1,,,90,74,77.5,65,2.2,-0.8,-0.1,-2.4,24,12.62,14,4,30,22,101,100.76,100.65,100.3,100.57,100.32,100.23,99.89,25000,22716.7,15700,6400,,,,,15,0,0,0,3.2,2.6,0.6,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-28,7,4.37,4.5,2,,,83,66.4,68.5,54,3.2,-1.4,-0.4,-3.9,39,28.17,28,17,56,27,100.7,100.02,99.95,99.2,100.27,99.58,99.53,98.79,48300,30366.7,28150,8000,,,,,13.5,0,0,0,3,3,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-27,6.8,6.03,5.9,5,,,96,91.4,89.5,83,5.6,4.7,4.4,3.2,28,14.79,17.5,7,46,31,100.5,99.88,99.85,99.2,100.07,99.44,99.4,98.74,25000,10516.7,12600,200,,,,,12.1,0,0.9,0,11.8,11.8,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-26,9.9,8.06,7.4,4.9,,,95,86.9,87.5,80,7.2,6,5.4,3.6,15,7.42,7.5,0,,,101.2,101,100.9,100.6,100.77,100.56,100.46,100.15,25000,21479.2,18950,12900,,,,,10.6,0,2.4,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-25,8,5.14,5.45,2.9,,,95,88.2,86,77,5.4,3.3,3.6,1.8,24,13.29,12,0,,,102.1,101.55,101.55,101,101.65,101.1,101.11,100.56,25000,13454.2,14900,4800,,,,,12.6,0,0.4,0,4.4,4.4,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-24,7.9,3.55,3.45,-1,,-4,92,85.9,82,72,3,1.3,0.6,-1.8,17,11.92,12,7,,,102.8,102.5,102.45,102.1,102.32,102.04,101.99,101.66,16100,11945.8,12050,8000,,,,,14.6,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-23,7.8,1.7,3,-1.8,,-5,95,86.8,83,71,2,-0.3,-0.4,-2.7,20,11.38,13,6,,,103.3,103.14,103.05,102.8,102.88,102.68,102.61,102.35,25000,13466.7,12800,600,,,,,15,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-22,5.2,2.84,2.2,-0.8,,-4,93,78,80,67,0.1,-0.7,-1,-2.1,17,9.17,10.5,4,,,103.2,102.96,102.8,102.4,102.76,102.52,102.37,101.97,25000,24662.5,24550,24100,,,,,15.8,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-21,10.3,7.49,5.75,1.2,,,85,74.6,74.5,64,5.7,3.2,2.5,-0.6,28,18.62,18.5,9,35,28,102.4,101.81,101.8,101.2,101.94,101.36,101.35,100.76,48300,26641.7,36200,24100,,,,,12.2,0,0.8,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-20,9.6,6.61,6.44,3.3,,,95,85.4,83,71,6.8,4.3,4.2,1.6,43,24.29,24.5,6,52,24,101.8,101.12,101.35,100.9,101.3,100.67,100.87,100.43,25000,15991.7,13700,2400,,,,,11.6,0,1.4,0,9.8,9.8,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-19,8.6,2.61,2.7,-3.2,,-6,94,82.8,80,66,2.1,-0.1,-0.8,-3.6,17,10.54,11.5,6,,,102.9,102.5,102.35,101.8,102.41,102.05,101.89,101.36,25000,16691.7,12900,800,,,,,15.3,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-18,7.6,1,1.29,-5,,-6,95,77.2,70,45,0.1,-2.8,-3,-6,7,3,3.5,0,,,103.3,103.1,103.1,102.9,102.84,102.64,102.63,102.43,25000,19858.3,12900,800,,,,,16.7,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-17,6.2,1.41,1.6,-3,,-5,82,67.1,66,50,-3.1,-4.2,-4.2,-5.2,15,5.96,7.5,0,,,103.1,102.9,102.75,102.4,102.66,102.44,102.31,101.95,48300,26641.7,36200,24100,,,,,16.4,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-16,7.7,4.7,3.25,-1.2,,-4,79,63.5,64.5,50,4.1,-1.8,-0.4,-5,28,17.67,17,6,37,25,102.3,101.95,101.9,101.5,101.89,101.52,101.45,101.02,48300,30675,36200,24100,,,,,14.8,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-15,12.4,9.25,9.75,7.1,,,97,94,90,83,10.6,8.3,8.2,5.9,19,7.58,9.5,0,32,,101.4,101.24,101.25,101.1,100.97,100.8,100.81,100.64,19300,6666.7,9850,400,,,,,8.2,0,4.8,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-14,8.4,4.57,3.85,-0.7,,-4,96,77.4,74,52,7.3,0.8,0.8,-5.6,20,14,13.5,7,,,102.2,101.9,101.8,101.4,101.8,101.46,101.36,100.92,25000,16062.5,13700,2400,,,,,14.2,0,0,0,16.2,16.2,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-13,9.7,3.25,3.24,-3.2,,-6,86,65.2,62.5,39,-1.9,-3.2,-3.4,-4.8,17,11.12,10.5,4,,,102.6,102.43,102.4,102.2,102.17,101.97,101.97,101.78,25000,22400,22150,19300,,,,,14.8,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
2009-11-12,8.4,1.85,1.6,-5.2,,-5,91,73.8,70,49,0.8,-2.6,-2.4,-5.6,13,4.12,6.5,0,,,103.1,102.86,102.85,102.6,102.66,102.4,102.39,102.13,25000,21275,18950,12900,,,,,16.4,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
